Photo No.,Date,Time,Lat_dec,Lon_dec,Alt above the Sea level,Alt above launch point,Alt above ground,Banking angle,Tangage,Azimuth,GPS Course,Speed,GPS Speed,Camera position,Species,Number,
DSC07847.JPG,18.07.2020,05:11:07,45.325134,60.867527,286.5,218.9,225.5,-8.300,0.600,183.000,177.500,83.520,106.920,right,,,
DSC07848.JPG,18.07.2020,05:11:11,45.324104,60.867584,289.8,225.0,228.8,3.100,-0.400,187.000,177.900,84.240,105.120,right,,,
DSC07849.JPG,18.07.2020,05:11:15,45.323055,60.867668,285.0,219.9,224.0,8.200,3.600,186.000,176.100,82.440,108.720,right,,,
DSC07850.JPG,18.07.2020,05:11:19,45.322060,60.867687,286.3,220.9,225.3,6.700,2.400,199.000,184.600,78.840,97.200,right,,,
DSC07851.JPG,18.07.2020,05:11:23,45.321091,60.867470,285.4,218.9,224.4,-14.900,4.400,197.000,190.200,81.720,102.960,right,,,
DSC07852.JPG,18.07.2020,05:11:27,45.320007,60.867474,287.7,222.1,226.7,-1.200,1.900,177.000,171.500,84.600,113.040,right,,,
DSC07853.JPG,18.07.2020,05:11:31,45.318851,60.867775,286.7,219.5,225.7,6.000,3.900,182.000,171.000,83.880,115.200,right,,,
DSC07854.JPG,18.07.2020,05:11:35,45.317726,60.867916,286.7,219.9,225.7,-0.400,3.100,188.000,177.400,84.600,111.240,right,,,
DSC07855.JPG,18.07.2020,05:11:39,45.316624,60.867905,285.1,216.3,224.1,0.100,6.100,190.000,180.700,81.720,110.160,right,,,
DSC07856.JPG,18.07.2020,05:11:43,45.315552,60.867851,283.5,217.0,222.5,0.000,6.300,192.000,183.200,82.440,109.080,right,,,
DSC07857.JPG,18.07.2020,05:11:47,45.314468,60.867741,286.8,219.3,225.8,-7.300,3.100,191.000,183.800,86.040,110.160,right,,,
DSC07858.JPG,18.07.2020,05:11:51,45.313351,60.867695,287.2,219.8,226.2,-3.200,3.400,185.000,178.000,86.040,111.240,right,,,
DSC07859.JPG,18.07.2020,05:11:55,45.312244,60.867790,287.4,218.7,226.4,-2.700,5.700,194.000,176.200,82.800,112.320,right,,,
DSC07860.JPG,18.07.2020,05:11:59,45.311111,60.867897,285.4,216.7,224.4,-1.300,6.900,181.000,173.500,81.720,114.120,right,,,
DSC07861.JPG,18.07.2020,05:12:03,45.309921,60.868114,285.3,216.6,224.3,6.300,6.300,189.000,175.900,83.160,115.200,right,,,
DSC07862.JPG,18.07.2020,05:12:07,45.308777,60.868225,286.8,219.3,225.8,0.700,4.000,191.000,178.800,84.960,113.040,right,,,
DSC07863.JPG,18.07.2020,05:12:11,45.307678,60.868252,287.4,221.3,226.4,0.000,3.000,196.000,181.800,86.400,114.840,right,,,
DSC07864.JPG,18.07.2020,05:12:15,45.306526,60.868145,287.4,219.5,226.4,-3.000,3.800,196.000,184.300,86.040,115.200,right,,,
DSC07865.JPG,18.07.2020,05:12:19,45.305370,60.868069,286.4,218.6,225.4,-3.900,4.000,190.000,181.300,85.320,113.760,right,,,
DSC07866.JPG,18.07.2020,05:12:23,45.304260,60.868057,288.0,221.0,227.0,-0.700,1.100,192.000,180.000,85.680,109.800,right,,,
DSC07867.JPG,18.07.2020,05:12:27,45.303139,60.868107,286.9,220.1,225.9,-3.100,3.200,183.000,176.800,84.960,114.840,right,,,
DSC07868.JPG,18.07.2020,05:12:31,45.301987,60.868259,288.3,221.6,227.3,23.300,0.000,192.000,174.600,84.600,115.200,right,,,
DSC07869.JPG,18.07.2020,05:12:36,45.300621,60.867882,284.8,219.0,223.8,18.700,4.300,241.000,214.800,87.120,103.320,right,,,
DSC07870.JPG,18.07.2020,05:12:41,45.299927,60.866627,285.2,217.6,224.2,22.100,6.100,282.000,253.000,82.800,83.520,right,,,
DSC07871.JPG,18.07.2020,05:12:46,45.300014,60.865330,285.2,218.6,224.2,-11.000,4.500,299.000,292.800,81.720,72.720,right,,,
DSC07872.JPG,18.07.2020,05:12:51,45.300304,60.864094,290.7,223.6,229.7,-1.000,-1.700,299.000,287.300,84.240,72.720,right,,,
DSC07873.JPG,18.07.2020,05:12:56,45.300621,60.862823,294.0,228.7,233.0,0.400,-1.000,309.000,293.100,83.880,78.480,right,,,
DSC07874.JPG,18.07.2020,05:13:01,45.300976,60.861523,294.2,228.1,233.2,-3.200,-1.100,300.000,287.800,88.920,78.120,right,,,
DSC07875.JPG,18.07.2020,05:13:06,45.301212,60.860260,286.6,218.7,225.6,-1.900,2.900,298.000,283.800,78.480,70.920,right,,,
DSC07876.JPG,18.07.2020,05:13:11,45.301430,60.859119,284.1,216.3,223.1,-1.500,6.300,291.000,282.200,73.800,64.800,right,,,
DSC07877.JPG,18.07.2020,05:13:16,45.301559,60.857975,286.3,219.6,225.3,-2.100,4.600,289.000,277.000,77.400,64.800,right,,,
DSC07878.JPG,18.07.2020,05:13:21,45.301666,60.856750,289.0,222.9,228.0,1.000,2.200,287.000,276.100,89.280,74.520,right,,,
DSC07879.JPG,18.07.2020,05:13:26,45.301750,60.855438,291.3,225.3,230.3,-1.600,0.200,284.000,274.200,87.480,75.600,right,,,
DSC07880.JPG,18.07.2020,05:13:31,45.301796,60.854073,291.2,224.4,230.2,-0.600,0.000,288.000,274.100,88.560,79.560,right,,,
DSC07881.JPG,18.07.2020,05:13:36,45.301811,60.852596,292.4,225.9,231.4,-0.600,-1.300,292.000,269.800,93.240,84.240,right,,,
DSC07882.JPG,18.07.2020,05:13:41,45.301727,60.851147,286.4,218.9,225.4,4.300,3.500,287.000,263.000,84.960,82.440,right,,,
DSC07883.JPG,18.07.2020,05:13:46,45.301620,60.849781,287.0,219.6,226.0,3.700,1.100,293.000,266.300,78.480,69.480,right,,,
DSC07884.JPG,18.07.2020,05:13:51,45.301632,60.848598,287.1,218.7,226.1,3.300,3.300,298.000,273.900,79.200,67.680,right,,,
DSC07885.JPG,18.07.2020,05:13:56,45.301716,60.847416,287.6,221.8,226.6,-1.000,4.100,288.000,274.100,77.400,66.600,right,,,
DSC07886.JPG,18.07.2020,05:14:01,45.301807,60.846207,287.3,218.9,226.3,-6.800,4.500,294.000,280.300,81.720,71.280,right,,,
DSC07887.JPG,18.07.2020,05:14:06,45.301895,60.844856,287.0,219.9,226.0,0.500,5.500,287.000,271.900,83.520,76.680,right,,,
DSC07888.JPG,18.07.2020,05:14:11,45.301891,60.843517,285.8,219.8,224.8,2.400,4.500,289.000,270.600,79.920,77.760,right,,,
DSC07889.JPG,18.07.2020,05:14:16,45.301895,60.842056,288.4,222.9,227.4,-1.200,0.900,286.000,269.400,90.360,84.960,right,,,
DSC07890.JPG,18.07.2020,05:14:21,45.301826,60.840546,287.7,221.2,226.7,-2.200,0.700,281.000,265.500,86.760,85.320,right,,,
DSC07891.JPG,18.07.2020,05:14:26,45.301712,60.839035,288.2,222.3,227.2,1.900,0.600,285.000,265.600,85.320,84.960,right,,,
DSC07892.JPG,18.07.2020,05:14:31,45.301636,60.837551,287.7,222.4,226.7,7.900,0.700,281.000,266.900,87.120,82.080,right,,,
DSC07893.JPG,18.07.2020,05:14:36,45.301704,60.836205,285.2,218.4,224.2,24.300,2.000,316.000,288.500,82.440,73.800,right,,,
DSC07894.JPG,18.07.2020,05:14:41,45.302284,60.835339,284.7,217.5,223.7,21.600,5.100,353.000,340.000,81.360,68.760,right,,,
DSC07895.JPG,18.07.2020,05:14:46,45.303165,60.835644,278.8,212.6,217.8,-16.100,8.600,30.000,36.700,80.280,84.960,right,,,
DSC07896.JPG,18.07.2020,05:14:51,45.304043,60.836216,286.2,223.9,225.2,3.700,1.900,350.000,359.600,79.920,72.720,right,,,
DSC07897.JPG,18.07.2020,05:14:56,45.305000,60.836205,292.0,225.3,231.0,-0.600,0.000,358.000,4.400,88.920,81.000,right,,,
DSC07898.JPG,18.07.2020,05:15:01,45.306019,60.836311,288.3,223.5,227.3,-2.300,0.100,349.000,1.800,91.080,79.920,right,,,
DSC07899.JPG,18.07.2020,05:15:06,45.306911,60.836300,287.0,221.0,226.0,-0.600,0.900,344.000,352.400,84.960,66.240,right,,,
DSC07900.JPG,18.07.2020,05:15:11,45.307701,60.836231,287.3,219.8,226.3,-2.000,1.600,347.000,359.000,80.640,65.880,right,,,
DSC07901.JPG,18.07.2020,05:15:16,45.308533,60.836182,284.6,219.2,223.6,-2.100,4.200,343.000,353.800,83.880,65.880,right,,,
DSC07902.JPG,18.07.2020,05:15:21,45.309353,60.836071,285.9,220.4,224.9,-7.100,2.200,346.000,354.900,80.640,68.400,right,,,
DSC07903.JPG,18.07.2020,05:15:26,45.310257,60.835907,285.1,219.5,224.1,2.800,4.200,351.000,353.300,88.560,74.160,right,,,
DSC07904.JPG,18.07.2020,05:15:31,45.311169,60.835918,286.5,220.1,225.5,-4.500,3.700,351.000,4.300,84.600,73.080,right,,,
DSC07905.JPG,18.07.2020,05:15:36,45.312080,60.835976,284.9,221.6,223.9,-0.400,1.600,358.000,3.500,86.040,68.040,right,,,
DSC07906.JPG,18.07.2020,05:15:41,45.312893,60.836048,286.2,218.4,225.2,-4.400,3.500,347.000,359.500,82.440,67.680,right,,,
DSC07907.JPG,18.07.2020,05:15:46,45.313747,60.835941,282.6,216.3,221.6,5.700,5.000,353.000,354.300,83.160,69.120,right,,,
DSC07908.JPG,18.07.2020,05:15:51,45.314674,60.835922,286.2,220.1,225.2,0.500,2.700,347.000,354.900,84.240,77.760,right,,,
DSC07909.JPG,18.07.2020,05:15:56,45.315651,60.835747,286.2,219.8,225.2,4.400,1.800,353.000,353.700,86.400,79.200,right,,,
DSC07910.JPG,18.07.2020,05:16:01,45.316647,60.835697,287.2,222.3,226.2,-0.900,-0.200,0.000,2.600,85.320,78.480,right,,,
DSC07911.JPG,18.07.2020,05:16:06,45.317657,60.835777,287.2,222.9,226.2,0.600,1.000,350.000,0.000,85.680,77.760,right,,,
DSC07912.JPG,18.07.2020,05:16:11,45.318596,60.835743,287.4,221.6,226.4,-1.500,0.900,351.000,358.100,86.400,77.040,right,,,
DSC07913.JPG,18.07.2020,05:16:16,45.319538,60.835697,286.2,221.6,225.2,0.900,1.500,354.000,356.500,88.560,75.600,right,,,
DSC07914.JPG,18.07.2020,05:16:21,45.320461,60.835640,289.4,223.8,228.4,-0.600,-1.400,350.000,357.100,84.600,73.080,right,,,
DSC07915.JPG,18.07.2020,05:16:26,45.321404,60.835556,290.1,226.1,229.1,3.600,0.100,355.000,358.000,89.640,78.480,right,,,
DSC07916.JPG,18.07.2020,05:16:31,45.322361,60.835537,285.2,217.8,224.2,0.300,2.600,356.000,358.600,82.080,73.440,right,,,
DSC07917.JPG,18.07.2020,05:16:36,45.323235,60.835480,284.3,218.3,223.3,1.600,3.700,357.000,358.600,77.760,63.720,right,,,
DSC07918.JPG,18.07.2020,05:16:41,45.324013,60.835518,285.6,220.6,224.6,-0.900,3.000,358.000,2.800,83.160,66.600,right,,,
DSC07919.JPG,18.07.2020,05:16:46,45.324852,60.835579,286.0,220.9,225.0,-2.400,2.300,351.000,0.800,84.960,67.320,right,,,
DSC07920.JPG,18.07.2020,05:16:51,45.325691,60.835552,287.3,221.5,226.3,-1.400,1.700,350.000,357.600,83.880,67.680,right,,,
DSC07921.JPG,18.07.2020,05:16:56,45.326546,60.835495,282.6,217.2,221.6,3.800,6.200,354.000,358.000,82.080,67.320,right,,,
DSC07922.JPG,18.07.2020,05:17:01,45.327412,60.835529,282.5,218.3,221.5,-2.600,5.500,341.000,354.700,83.160,70.920,right,,,
DSC07923.JPG,18.07.2020,05:17:06,45.328297,60.835369,285.1,220.1,224.1,2.300,3.600,347.000,350.900,84.240,69.480,right,,,
DSC07924.JPG,18.07.2020,05:17:11,45.329151,60.835239,284.4,220.1,223.4,2.000,3.100,352.000,354.300,83.160,70.920,right,,,
DSC07925.JPG,18.07.2020,05:17:16,45.330063,60.835175,284.9,219.3,223.9,-0.300,3.700,355.000,358.500,87.840,74.160,right,,,
DSC07926.JPG,18.07.2020,05:17:21,45.330967,60.835201,287.3,221.6,226.3,0.500,0.800,357.000,359.300,83.520,70.560,right,,,
DSC07927.JPG,18.07.2020,05:17:26,45.331902,60.835205,287.2,222.3,226.2,0.000,0.500,359.000,0.100,86.400,75.960,right,,,
DSC07928.JPG,18.07.2020,05:17:31,45.332870,60.835232,291.6,225.2,230.6,-4.000,-1.500,353.000,0.900,89.640,77.400,right,,,
DSC07929.JPG,18.07.2020,05:17:36,45.333824,60.835171,279.9,215.2,218.9,1.700,0.100,352.000,351.700,86.400,74.520,right,,,
DSC07930.JPG,18.07.2020,05:17:41,45.334709,60.835079,277.8,212.9,216.8,-2.400,0.200,357.000,359.000,85.680,70.920,right,,,
DSC07931.JPG,18.07.2020,05:17:46,45.335556,60.835049,272.3,205.5,211.3,4.300,4.100,357.000,359.300,78.120,66.240,right,,,
DSC07932.JPG,18.07.2020,05:17:51,45.336365,60.835159,272.4,209.3,211.4,-6.500,3.300,356.000,6.900,78.120,65.160,right,,,
DSC07933.JPG,18.07.2020,05:17:56,45.337215,60.835117,276.6,211.5,215.6,-1.900,0.800,348.000,353.300,83.880,66.600,right,,,
DSC07934.JPG,18.07.2020,05:18:01,45.338039,60.834946,277.8,212.3,216.8,2.800,0.500,351.000,353.100,82.440,68.400,right,,,
DSC07935.JPG,18.07.2020,05:18:06,45.338978,60.834862,274.9,211.6,213.9,3.400,2.100,357.000,359.700,88.560,78.480,right,,,
DSC07936.JPG,18.07.2020,05:18:11,45.339909,60.834866,273.8,207.8,212.8,1.800,2.800,0.000,2.000,82.080,70.920,right,,,
DSC07937.JPG,18.07.2020,05:18:16,45.340767,60.834957,272.3,208.6,211.3,-2.700,4.800,354.000,2.600,79.560,67.680,right,,,
DSC07938.JPG,18.07.2020,05:18:21,45.341625,60.834976,274.7,210.9,213.7,-1.400,1.700,355.000,0.200,84.240,69.480,right,,,
DSC07939.JPG,18.07.2020,05:18:26,45.342495,60.834911,277.7,211.8,216.7,-1.100,-0.200,347.000,353.800,87.120,73.800,right,,,
DSC07940.JPG,18.07.2020,05:18:31,45.343437,60.834766,272.3,207.5,211.3,0.400,4.300,350.000,355.200,82.440,71.640,right,,,
DSC07941.JPG,18.07.2020,05:18:36,45.344307,60.834717,273.9,208.1,212.9,-1.200,2.600,354.000,1.300,83.520,71.280,right,,,
DSC07942.JPG,18.07.2020,05:18:41,45.345207,60.834667,274.0,210.3,213.0,2.500,2.600,348.000,354.900,85.680,70.920,right,,,
DSC07943.JPG,18.07.2020,05:18:46,45.346111,60.834633,276.9,212.9,215.9,2.800,-0.500,358.000,0.400,87.120,75.960,right,,,
DSC07944.JPG,18.07.2020,05:18:51,45.347092,60.834599,278.9,214.9,217.9,1.100,-0.500,358.000,359.500,93.600,78.480,right,,,
DSC07945.JPG,18.07.2020,05:18:56,45.348042,60.834579,277.1,212.7,216.1,-1.300,0.300,354.000,359.900,88.200,74.160,right,,,
DSC07946.JPG,18.07.2020,05:19:01,45.348949,60.834618,278.9,214.0,217.9,-0.900,-2.200,357.000,2.300,86.400,71.640,right,,,
DSC07947.JPG,18.07.2020,05:19:06,45.349850,60.834625,277.4,213.3,216.4,1.600,-1.300,349.000,356.900,82.440,70.560,right,,,
DSC07948.JPG,18.07.2020,05:19:11,45.350735,60.834492,274.5,208.7,213.5,-2.100,1.200,353.000,356.100,85.320,73.440,right,,,
DSC07949.JPG,18.07.2020,05:19:16,45.351616,60.834400,276.2,211.8,215.2,10.200,-1.200,356.000,356.100,77.760,66.960,right,,,
DSC07950.JPG,18.07.2020,05:19:21,45.352486,60.834408,271.6,207.8,210.6,-1.500,4.300,355.000,358.200,81.000,66.960,right,,,
DSC07951.JPG,18.07.2020,05:19:26,45.353241,60.834297,274.0,208.9,213.0,4.700,3.500,354.000,355.300,77.760,59.400,right,,,
DSC07952.JPG,18.07.2020,05:19:31,45.354023,60.834312,275.4,211.0,214.4,2.500,0.700,3.000,4.700,85.320,64.800,right,,,
DSC07953.JPG,18.07.2020,05:19:36,45.354847,60.834438,275.4,210.0,214.4,-7.000,2.500,353.000,3.800,83.520,64.440,right,,,
DSC07954.JPG,18.07.2020,05:19:41,45.355621,60.834457,273.3,208.4,212.3,0.900,4.200,349.000,356.600,81.720,60.480,right,,,
DSC07955.JPG,18.07.2020,05:19:46,45.356384,60.834408,274.0,210.0,213.0,-0.300,4.200,348.000,356.600,83.520,62.640,right,,,
DSC07956.JPG,18.07.2020,05:19:51,45.357185,60.834351,274.5,210.3,213.5,-1.300,2.500,348.000,356.900,84.960,65.520,right,,,
DSC07957.JPG,18.07.2020,05:19:56,45.358017,60.834270,274.4,209.0,213.4,1.800,4.200,347.000,354.800,84.240,65.520,right,,,
DSC07958.JPG,18.07.2020,05:20:01,45.358833,60.834190,273.1,209.3,212.1,-1.300,4.100,348.000,356.200,85.320,63.720,right,,,
DSC07959.JPG,18.07.2020,05:20:06,45.359596,60.834133,271.0,206.0,210.0,0.700,6.700,349.000,355.000,78.120,57.600,right,,,
DSC07960.JPG,18.07.2020,05:20:11,45.360329,60.834106,269.8,204.4,208.8,-0.900,8.300,352.000,359.000,81.000,63.720,right,,,
DSC07961.JPG,18.07.2020,05:20:16,45.361172,60.834064,272.8,209.3,211.8,2.200,4.800,357.000,356.900,86.400,66.600,right,,,
DSC07962.JPG,18.07.2020,05:20:21,45.362003,60.834026,272.9,208.1,211.9,-2.000,5.600,354.000,358.900,84.240,69.840,right,,,
DSC07963.JPG,18.07.2020,05:20:26,45.362881,60.833992,270.3,205.5,209.3,-2.900,7.300,349.000,358.500,81.360,67.680,right,,,
DSC07964.JPG,18.07.2020,05:20:31,45.363728,60.833969,273.9,211.3,212.9,0.600,3.500,354.000,1.900,85.320,68.040,right,,,
DSC07965.JPG,18.07.2020,05:20:36,45.364628,60.834064,274.7,211.0,213.7,-2.400,3.600,354.000,4.400,83.880,73.080,right,,,
DSC07966.JPG,18.07.2020,05:20:41,45.365517,60.834026,274.3,209.3,213.3,-0.100,3.300,351.000,353.500,86.760,69.840,right,,,
DSC07967.JPG,18.07.2020,05:20:46,45.366364,60.833897,276.9,211.5,215.9,-0.500,-0.400,352.000,355.900,84.240,66.600,right,,,
DSC07968.JPG,18.07.2020,05:20:51,45.367172,60.833839,277.5,212.9,216.5,-0.800,1.000,354.000,0.700,82.440,68.040,right,,,
DSC07969.JPG,18.07.2020,05:20:56,45.368065,60.833874,273.7,207.2,212.7,-0.500,4.300,348.000,359.900,82.080,67.680,right,,,
DSC07970.JPG,18.07.2020,05:21:01,45.368912,60.833935,273.1,207.5,212.1,-8.200,6.300,349.000,2.900,81.720,68.400,right,,,
DSC07971.JPG,18.07.2020,05:21:06,45.369743,60.833893,272.3,207.0,211.3,2.300,5.400,347.000,352.600,77.760,62.640,right,,,
DSC07972.JPG,18.07.2020,05:21:11,45.370499,60.833813,275.6,211.8,214.6,-0.300,3.100,344.000,354.300,84.240,65.880,right,,,
DSC07973.JPG,18.07.2020,05:21:16,45.371391,60.833694,273.8,209.0,212.8,0.900,4.500,352.000,358.000,83.880,68.760,right,,,
DSC07974.JPG,18.07.2020,05:21:21,45.372223,60.833633,274.4,210.4,213.4,1.800,4.000,352.000,357.300,82.800,64.080,right,,,
DSC07975.JPG,18.07.2020,05:21:26,45.373032,60.833630,271.2,207.2,210.2,-0.900,7.300,350.000,359.600,84.240,64.080,right,,,
DSC07976.JPG,18.07.2020,05:21:31,45.373840,60.833649,272.0,208.3,211.0,1.900,5.300,351.000,359.800,81.720,65.160,right,,,
DSC07977.JPG,18.07.2020,05:21:36,45.374714,60.833668,272.0,208.0,211.0,-1.900,5.900,346.000,356.000,86.400,71.640,right,,,
DSC07978.JPG,18.07.2020,05:21:41,45.375568,60.833569,274.5,209.8,213.5,0.600,4.500,350.000,355.300,84.960,69.480,right,,,
DSC07979.JPG,18.07.2020,05:21:46,45.376453,60.833469,277.2,212.9,216.2,1.700,0.000,350.000,355.600,88.560,70.560,right,,,
DSC07980.JPG,18.07.2020,05:21:51,45.377327,60.833397,276.2,212.6,215.2,5.200,0.800,354.000,357.900,86.760,68.400,right,,,
DSC07981.JPG,18.07.2020,05:21:56,45.378189,60.833488,274.8,210.9,213.8,4.700,1.700,356.000,4.100,84.960,69.480,right,,,
DSC07982.JPG,18.07.2020,05:22:01,45.379032,60.833542,274.1,209.7,213.1,-4.800,3.200,344.000,356.900,81.720,65.880,right,,,
DSC07983.JPG,18.07.2020,05:22:06,45.379841,60.833405,275.3,212.0,214.3,1.300,1.300,349.000,353.800,82.440,65.160,right,,,
DSC07984.JPG,18.07.2020,05:22:11,45.380665,60.833328,275.2,210.4,214.2,-2.100,3.300,346.000,355.500,82.800,68.040,right,,,
DSC07985.JPG,18.07.2020,05:22:16,45.381527,60.833214,274.8,210.1,213.8,7.800,3.000,354.000,357.200,83.880,72.000,right,,,
DSC07986.JPG,18.07.2020,05:22:21,45.382450,60.833248,273.3,208.3,212.3,2.100,4.800,359.000,3.900,83.880,73.080,right,,,
DSC07987.JPG,18.07.2020,05:22:26,45.383362,60.833302,272.6,208.4,211.6,0.400,4.100,356.000,0.900,83.880,72.720,right,,,
DSC07988.JPG,18.07.2020,05:22:31,45.384266,60.833271,277.1,215.6,216.1,1.400,-1.400,358.000,357.200,90.360,72.360,right,,,
DSC07989.JPG,18.07.2020,05:22:36,45.385208,60.833241,285.4,223.3,224.4,0.600,-1.300,353.000,357.800,89.640,74.880,right,,,
DSC07990.JPG,18.07.2020,05:22:41,45.386131,60.833164,288.1,223.6,227.1,-0.600,-2.400,358.000,359.600,90.720,78.120,right,,,
DSC07991.JPG,18.07.2020,05:22:46,45.387165,60.833168,281.8,216.9,220.8,1.200,-2.000,352.000,358.700,92.160,79.200,right,,,
DSC07992.JPG,18.07.2020,05:22:51,45.388103,60.833179,275.3,211.8,214.3,-5.200,0.400,355.000,2.300,86.040,73.800,right,,,
DSC07993.JPG,18.07.2020,05:22:56,45.388973,60.833153,276.6,210.4,215.6,-0.100,0.000,354.000,358.800,83.160,67.680,right,,,
DSC07994.JPG,18.07.2020,05:23:01,45.389828,60.833134,276.5,211.6,215.5,1.000,0.500,347.000,356.200,75.600,63.000,right,,,
DSC07995.JPG,18.07.2020,05:23:06,45.390648,60.833038,275.1,212.4,214.1,4.900,1.600,355.000,356.300,81.360,65.520,right,,,
DSC07996.JPG,18.07.2020,05:23:11,45.391418,60.832970,279.6,214.9,218.6,-5.400,0.100,351.000,1.700,86.400,66.600,right,,,
DSC07997.JPG,18.07.2020,05:23:16,45.392254,60.832935,283.1,220.1,222.1,0.300,-1.000,357.000,0.000,88.920,64.440,right,,,
DSC07998.JPG,18.07.2020,05:23:21,45.393028,60.832920,288.7,225.5,227.7,4.600,-1.700,348.000,357.100,87.120,62.640,right,,,
DSC07999.JPG,18.07.2020,05:23:26,45.393864,60.832966,287.9,221.0,226.9,-5.200,-0.600,351.000,2.000,82.440,67.680,right,,,
DSC08000.JPG,18.07.2020,05:23:31,45.394691,60.832981,268.8,201.8,207.8,-3.600,6.900,339.000,349.700,76.680,64.440,right,,,
DSC08001.JPG,18.07.2020,05:23:36,45.395439,60.832733,263.7,198.6,202.7,2.000,7.300,353.000,354.300,76.680,60.840,right,,,
DSC08002.JPG,18.07.2020,05:23:41,45.396156,60.832752,270.1,207.3,209.1,-0.800,6.500,351.000,357.800,74.160,52.200,right,,,
DSC08003.JPG,18.07.2020,05:23:46,45.396889,60.832729,276.1,211.3,215.1,-0.500,2.800,351.000,358.900,86.400,65.520,right,,,
DSC08004.JPG,18.07.2020,05:23:51,45.397732,60.832653,275.2,211.8,214.2,-0.600,1.600,353.000,355.000,87.480,70.560,right,,,
DSC08005.JPG,18.07.2020,05:23:56,45.398617,60.832607,276.7,212.9,215.7,-2.700,-1.400,356.000,359.300,87.120,70.200,right,,,
DSC08006.JPG,18.07.2020,05:24:01,45.399536,60.832584,276.2,213.0,215.2,3.300,0.600,359.000,1.400,93.240,73.080,right,,,
DSC08007.JPG,18.07.2020,05:24:06,45.400372,60.832668,270.6,205.7,209.6,-5.200,4.500,352.000,2.600,76.680,60.480,right,,,
DSC08008.JPG,18.07.2020,05:24:11,45.401047,60.832680,270.1,204.3,209.1,-2.600,8.600,346.000,356.600,75.600,54.360,right,,,
DSC08009.JPG,18.07.2020,05:24:16,45.401745,60.832584,271.9,206.9,210.9,-0.700,7.300,346.000,356.400,81.720,57.960,right,,,
DSC08010.JPG,18.07.2020,05:24:21,45.402500,60.832497,270.6,206.6,209.6,2.300,6.700,347.000,354.800,85.320,61.200,right,,,
DSC08011.JPG,18.07.2020,05:24:26,45.403271,60.832447,273.0,208.1,212.0,-0.600,4.700,353.000,1.700,86.040,64.800,right,,,
DSC08012.JPG,18.07.2020,05:24:31,45.404102,60.832451,271.1,206.7,210.1,3.300,7.200,351.000,357.800,82.080,65.520,right,,,
DSC08013.JPG,18.07.2020,05:24:36,45.404991,60.832439,270.3,207.2,209.3,-1.500,6.500,350.000,357.800,84.960,71.280,right,,,
DSC08014.JPG,18.07.2020,05:24:41,45.405842,60.832397,271.8,208.3,210.8,1.200,5.100,353.000,358.600,84.600,68.760,right,,,
DSC08015.JPG,18.07.2020,05:24:46,45.406708,60.832367,272.0,208.3,211.0,0.000,5.500,351.000,357.800,83.880,69.840,right,,,
DSC08016.JPG,18.07.2020,05:24:51,45.407585,60.832325,272.1,207.5,211.1,0.800,6.200,353.000,357.800,83.520,69.480,right,,,
DSC08017.JPG,18.07.2020,05:24:56,45.408455,60.832279,271.2,208.6,210.2,1.200,6.000,354.000,359.700,84.960,71.640,right,,,
DSC08018.JPG,18.07.2020,05:25:01,45.409351,60.832310,274.2,210.3,213.2,-2.100,3.400,355.000,0.500,87.840,72.000,right,,,
DSC08019.JPG,18.07.2020,05:25:06,45.410263,60.832291,274.1,210.0,213.1,-1.500,3.700,351.000,356.300,85.320,68.400,right,,,
DSC08020.JPG,18.07.2020,05:25:11,45.411064,60.832226,274.0,212.0,213.0,0.300,1.900,344.000,354.400,84.960,64.800,right,,,
DSC08021.JPG,18.07.2020,05:25:16,45.411846,60.832119,274.8,209.7,213.8,0.400,4.200,356.000,0.300,82.800,64.800,right,,,
DSC08022.JPG,18.07.2020,05:25:21,45.412693,60.832119,278.0,214.1,217.0,6.000,1.300,354.000,358.800,94.680,69.480,right,,,
DSC08023.JPG,18.07.2020,05:25:26,45.413548,60.832157,279.4,216.6,218.4,-4.400,-3.800,4.000,2.600,91.800,66.240,right,,,
DSC08024.JPG,18.07.2020,05:25:31,45.414379,60.832172,279.0,214.1,218.0,1.500,-0.100,352.000,356.000,90.000,66.240,right,,,
DSC08025.JPG,18.07.2020,05:25:36,45.415234,60.832085,276.8,212.9,215.8,-5.500,0.400,347.000,356.500,86.400,68.760,right,,,
